BLE,1668720660662896074,DF:DF:EE:00:00:01,-53
BLE,1668720661625380822,DF:DF:EE:00:00:02,-35
BLE,1668720662661338747,DF:DF:EE:00:00:01,-52
BLE,1668720663623938494,DF:DF:EE:00:00:02,-51
BLE,1668720664625153203,DF:DF:EE:00:00:02,-35
BLE,1668720664668667274,DF:DF:EE:00:00:01,-51
BLE,1668720665626676909,DF:DF:EE:00:00:02,-53
BLE,1668720665665300662,DF:DF:EE:00:00:01,-53
BLE,1668720666623806041,DF:DF:EE:00:00:02,-50
BLE,1668720666666572204,DF:DF:EE:00:00:01,-50
BLE,1668720667625446829,DF:DF:EE:00:00:02,-52
BLE,1668720667663595254,DF:DF:EE:00:00:01,-51
BLE,1668720668622422421,DF:DF:EE:00:00:02,-51
BLE,1668720668668302464,DF:DF:EE:00:00:01,-53
BLE,1668720669623823961,DF:DF:EE:00:00:02,-54
BLE,1668720669665613386,DF:DF:EE:00:00:01,-51
BLE,1668720670619546568,DF:DF:EE:00:00:02,-54
BLE,1668720670662401939,DF:DF:EE:00:00:01,-54
BLE,1668720671665542542,DF:DF:EE:00:00:01,-52
BLE,1668720672630495261,DF:DF:EE:00:00:02,-54
BLE,1668720672663067961,DF:DF:EE:00:00:01,-53
BLE,1668720673629194791,DF:DF:EE:00:00:02,-53
BLE,1668720673658708986,DF:DF:EE:00:00:01,-57
BLE,1668720674619139592,DF:DF:EE:00:00:02,-51
BLE,1668720674658085716,DF:DF:EE:00:00:01,-52
BLE,1668720675620137220,DF:DF:EE:00:00:02,-54
BLE,1668720675663904246,DF:DF:EE:00:00:01,-51
BLE,1668720676627513106,DF:DF:EE:00:00:02,-51
BLE,1668720676659349065,DF:DF:EE:00:00:01,-54
BLE,1668720677626982878,DF:DF:EE:00:00:02,-52
BLE,1668720677662252379,DF:DF:EE:00:00:01,-51
BLE,1668720678620440095,DF:DF:EE:00:00:02,-55
BLE,1668720678660648455,DF:DF:EE:00:00:01,-55
BLE,1668720679626763827,DF:DF:EE:00:00:02,-51
BLE,1668720679657849836,DF:DF:EE:00:00:01,-52
BLE,1668720680629628267,DF:DF:EE:00:00:02,-51
BLE,1668720680662383298,DF:DF:EE:00:00:01,-51
BLE,1668720681626468486,DF:DF:EE:00:00:02,-52
BLE,1668720681662901973,DF:DF:EE:00:00:01,-54
BLE,1668720682623111874,DF:DF:EE:00:00:02,-51
BLE,1668720682664358013,DF:DF:EE:00:00:01,-51
BLE,1668720683628204121,DF:DF:EE:00:00:02,-54
BLE,1668720683668133859,DF:DF:EE:00:00:01,-54
BLE,1668720684623294527,DF:DF:EE:00:00:02,-51
BLE,1668720684660235300,DF:DF:EE:00:00:01,-51
BLE,1668720685626935749,DF:DF:EE:00:00:02,-52
BLE,1668720685663239446,DF:DF:EE:00:00:01,-51
BLE,1668720686627222594,DF:DF:EE:00:00:02,-54
BLE,1668720686659886793,DF:DF:EE:00:00:01,-54
BLE,1668720687661522747,DF:DF:EE:00:00:01,-52
BLE,1668720688621564232,DF:DF:EE:00:00:02,-54
BLE,1668720688666293664,DF:DF:EE:00:00:01,-35
BLE,1668720689624642753,DF:DF:EE:00:00:02,-52
BLE,1668720689659560175,DF:DF:EE:00:00:01,-36
BLE,1668720690622911872,DF:DF:EE:00:00:02,-52
BLE,1668720690667918300,DF:DF:EE:00:00:01,-52
BLE,1668720691623310215,DF:DF:EE:00:00:02,-55
BLE,1668720691659831285,DF:DF:EE:00:00:01,-55
BLE,1668720692621992829,DF:DF:EE:00:00:02,-52
BLE,1668720693621244478,DF:DF:EE:00:00:02,-52
BLE,1668720693660130020,DF:DF:EE:00:00:01,-51
BLE,1668720694619797260,DF:DF:EE:00:00:02,-52
BLE,1668720694662634089,DF:DF:EE:00:00:01,-54
BLE,1668720695628421341,DF:DF:EE:00:00:02,-52
BLE,1668720695663902506,DF:DF:EE:00:00:01,-51
BLE,1668720696622254053,DF:DF:EE:00:00:02,-54
BLE,1668720696662319956,DF:DF:EE:00:00:01,-54
BLE,1668720697625112910,DF:DF:EE:00:00:02,-51
BLE,1668720697663879370,DF:DF:EE:00:00:01,-51
BLE,1668720698626474909,DF:DF:EE:00:00:02,-51
BLE,1668720698667772631,DF:DF:EE:00:00:01,-52
BLE,1668720699619346216,DF:DF:EE:00:00:02,-54
BLE,1668720699661758883,DF:DF:EE:00:00:01,-53
BLE,1668720700626527063,DF:DF:EE:00:00:02,-51
BLE,1668720700659605299,DF:DF:EE:00:00:01,-52
BLE,1668720701620990977,DF:DF:EE:00:00:02,-55
BLE,1668720701663460602,DF:DF:EE:00:00:01,-51
BLE,1668720702624496492,DF:DF:EE:00:00:02,-52
BLE,1668720702659928908,DF:DF:EE:00:00:01,-51
BLE,1668720703629860361,DF:DF:EE:00:00:02,-51
BLE,1668720703666225058,DF:DF:EE:00:00:01,-51
BLE,1668720704622091384,DF:DF:EE:00:00:02,-55
BLE,1668720704665671204,DF:DF:EE:00:00:01,-55
BLE,1668720705620859455,DF:DF:EE:00:00:02,-51
BLE,1668720705666189088,DF:DF:EE:00:00:01,-34
BLE,1668720706621861792,DF:DF:EE:00:00:02,-53
BLE,1668720706661107246,DF:DF:EE:00:00:01,-53
BLE,1668720707627455783,DF:DF:EE:00:00:02,-50
BLE,1668720707666064995,DF:DF:EE:00:00:01,-53
BLE,1668720708625220199,DF:DF:EE:00:00:02,-53
BLE,1668720708663087503,DF:DF:EE:00:00:01,-50
BLE,1668720709628786631,DF:DF:EE:00:00:02,-54
BLE,1668720709664958080,DF:DF:EE:00:00:01,-53
BLE,1668720710620028249,DF:DF:EE:00:00:02,-50
BLE,1668720710663879857,DF:DF:EE:00:00:01,-50
BLE,1668720711622688108,DF:DF:EE:00:00:02,-53
BLE,1668720712621012059,DF:DF:EE:00:00:02,-54
BLE,1668720712666476732,DF:DF:EE:00:00:01,-53
BLE,1668720713625842892,DF:DF:EE:00:00:02,-53
BLE,1668720713661010978,DF:DF:EE:00:00:01,-50
BLE,1668720714626145945,DF:DF:EE:00:00:02,-53
BLE,1668720714661277490,DF:DF:EE:00:00:01,-54
BLE,1668720715621287559,DF:DF:EE:00:00:02,-49
BLE,1668720715660060478,DF:DF:EE:00:00:01,-49
BLE,1668720716622532643,DF:DF:EE:00:00:02,-54
BLE,1668720716668844348,DF:DF:EE:00:00:01,-53
BLE,1668720717625578664,DF:DF:EE:00:00:02,-53
BLE,1668720717666430100,DF:DF:EE:00:00:01,-54
BLE,1668720718618925299,DF:DF:EE:00:00:02,-50
BLE,1668720718663920102,DF:DF:EE:00:00:01,-34
BLE,1668720719620141716,DF:DF:EE:00:00:02,-54
BLE,1668720719663820702,DF:DF:EE:00:00:01,-53
